"ID_PRODUIT","ID_VILLE","ID_TEMPS","ID_SEXE","ID_AGE","QTE_VENDUE","BENEFICE"
10,6,99,2,32,5,95
10,6,129,1,32,1,19
10,6,93,2,32,3,57
10,6,125,1,32,6,114
10,6,118,1,32,3,57
10,6,83,2,32,1,19
10,6,114,1,32,8,152
10,6,115,1,32,21,399
10,6,116,1,32,7,133
10,6,117,1,32,7,133
10,6,110,1,32,3,57
10,6,80,2,32,2,38
10,6,112,1,32,5,95
10,6,113,1,32,2,38
10,6,75,2,32,3,57
10,6,109,1,32,7,133
10,6,102,1,32,6,114
10,6,74,2,32,7,133
10,1,114,2,11,4,76
10,1,126,2,11,4,76
10,1,128,2,11,1,19
10,1,121,2,11,6,114
10,1,129,1,11,7,133
10,1,130,1,11,21,399
10,1,110,2,11,3,57
10,1,111,2,11,1,19
10,1,129,2,11,5,95
10,1,130,2,11,10,190
10,1,131,2,11,5,95
10,1,84,1,11,3,57
10,1,80,1,11,2,38
10,1,83,1,11,3,57
10,1,92,1,11,3,57
10,1,38,2,11,1,19
10,1,69,1,11,3,57
10,1,76,1,11,3,57
10,1,77,1,11,2,38
10,1,78,1,11,1,19
10,1,79,1,11,1,19
10,1,73,1,11,2,38
10,1,75,1,11,3,57
10,1,116,1,11,4,76
10,1,118,1,11,6,114
10,1,113,1,11,2,38
10,1,115,1,11,12,228
10,1,124,1,11,5,95
10,1,125,1,11,2,38
10,1,126,1,11,3,57
10,1,127,1,11,4,76
10,1,120,1,11,2,38
10,1,121,1,11,4,76
10,1,122,1,11,6,114
10,1,100,1,11,10,190
10,1,101,1,11,7,133
10,1,103,1,11,7,133
10,1,97,1,11,1,19
10,1,98,1,11,3,57
10,1,99,1,11,11,209
10,1,108,1,11,1,19
10,1,109,1,11,6,114
10,1,104,1,11,15,285
10,1,106,1,11,3,57
10,1,107,1,11,13,247
10,7,132,2,32,6,114
10,7,109,2,32,2,38
10,7,130,1,32,7,133
10,7,122,1,32,3,57
10,7,118,1,32,5,95
10,7,113,1,32,2,38
10,7,85,2,32,1,19
10,7,80,2,32,1,19
10,7,112,1,32,5,95
10,7,103,1,32,7,133
10,7,89,1,32,2,38
10,7,85,1,32,3,57
10,7,86,1,32,2,38
10,7,88,1,32,3,57
10,7,79,1,32,1,19
10,7,76,1,32,1,19
10,7,50,1,32,3,57
10,7,45,1,32,3,57
10,7,38,1,32,6,114
10,2,83,1,11,1,19
10,2,60,2,11,3,57
10,2,87,1,11,2,38
10,2,69,1,11,2,38
10,2,70,1,11,1,19
10,2,78,1,11,3,57
10,2,116,1,11,10,190
10,2,113,1,11,4,76
10,2,124,1,11,6,114
10,2,126,1,11,14,266
10,2,119,1,11,3,57
10,2,99,1,11,3,57
10,2,20,1,11,5,95
10,2,52,1,11,3,57
10,2,19,2,11,1,19
10,2,117,2,11,2,38
10,2,131,1,11,2,38
10,7,29,1,32,3,57
10,7,27,1,32,1,19
10,3,18,1,11,5,95
10,3,19,1,11,2,38
10,3,17,1,11,2,38
10,3,26,1,11,1,19
10,3,23,1,11,1,19
10,3,3,1,11,2,38
10,3,1,1,11,6,114
10,3,10,1,11,4,76
10,3,11,1,11,3,57
10,3,13,1,11,2,38
10,3,6,1,11,2,38
10,3,9,1,11,4,76
10,3,17,2,11,4,76
10,3,27,2,11,1,19
10,3,28,2,11,3,57
10,3,59,1,11,3,57
10,3,29,2,11,3,57
10,3,60,1,11,3,57
10,3,30,2,11,1,19
10,3,61,1,11,1,19
10,3,23,2,11,1,19
10,3,56,1,11,1,19
10,3,34,1,11,5,95
10,3,35,1,11,1,19
10,3,31,1,11,6,114
10,3,32,1,11,3,57
10,3,13,2,11,1,19
10,8,121,2,32,3,57
10,8,120,2,32,4,76
10,8,113,2,32,3,57
10,8,115,2,32,1,19
10,8,112,2,32,7,133
10,8,108,2,32,5,95
10,8,102,2,32,1,19
10,8,104,2,32,6,114
10,8,128,1,32,11,209
10,8,84,2,32,2,38
10,8,115,1,32,6,114
10,8,79,2,32,2,38
10,8,111,1,32,2,38
10,8,105,1,32,2,38
10,8,107,1,32,2,38
10,8,103,1,32,2,38
10,3,115,2,11,11,209
10,3,112,2,11,6,114
10,3,113,2,11,6,114
10,3,124,2,11,7,133
10,3,126,2,11,17,323
10,3,119,2,11,1,19
10,3,121,2,11,5,95
10,3,130,1,11,7,133
10,3,131,1,11,5,95
10,3,132,1,11,3,57
10,3,126,1,11,26,494
10,3,127,1,11,10,190
10,3,128,1,11,6,114
10,3,129,1,11,2,38
10,3,109,2,11,9,171
10,3,110,2,11,11,209
10,3,131,2,11,8,152
10,3,52,2,11,3,57
10,3,83,1,11,4,76
10,3,84,1,11,2,38
10,3,78,1,11,1,19
10,3,79,1,11,2,38
10,3,90,1,11,2,38
10,3,55,2,11,2,38
10,3,66,1,11,2,38
10,3,67,1,11,3,57
10,3,63,1,11,2,38
10,3,64,1,11,2,38
10,3,43,2,11,2,38
10,3,75,1,11,3,57
10,3,76,1,11,5,95
10,3,77,1,11,1,19
10,3,41,2,11,2,38
10,3,83,2,11,2,38
10,3,114,1,11,8,152
10,3,115,1,11,4,76
10,3,117,1,11,6,114
10,3,110,1,11,2,38
10,3,111,1,11,6,114
10,3,113,1,11,3,57
10,3,123,1,11,12,228
10,3,124,1,11,8,152
10,3,125,1,11,25,475
10,3,118,1,11,11,209
10,3,119,1,11,5,95
10,3,120,1,11,1,19
10,3,121,1,11,15,285
10,3,101,1,11,50,950
10,3,106,1,11,6,114
10,3,107,1,11,19,361
10,3,108,1,11,9,171
10,3,109,1,11,9,171
10,3,102,1,11,9,171
10,3,103,1,11,8,152
10,3,105,1,11,4,76
10,8,97,1,32,5,95
10,8,99,1,32,5,95
10,8,92,1,32,2,38
10,8,91,1,32,4,76
10,8,55,2,32,3,57
10,8,65,1,32,5,95
10,8,39,1,32,1,19
10,8,32,1,32,4,76
10,8,27,1,32,3,57
10,4,87,1,11,2,38
10,4,65,1,11,2,38
10,4,63,1,11,1,19
10,4,70,1,11,3,57
10,4,71,1,11,2,38
10,4,115,1,11,2,38
10,4,109,1,11,6,114
10,4,112,1,11,7,133
10,4,121,1,11,7,133
10,4,124,1,11,2,38
10,4,117,1,11,7,133
10,4,99,1,11,3,57
10,4,106,1,11,10,190
10,4,107,1,11,13,247
10,4,108,1,11,9,171
10,4,101,1,11,6,114
10,4,102,1,11,16,304
10,4,104,1,11,2,38
10,4,18,1,11,2,38
10,4,19,1,11,3,57
10,4,20,1,11,1,19
10,4,14,1,11,3,57
10,4,27,1,11,3,57
10,4,21,1,11,3,57
10,4,23,1,11,2,38
10,4,2,1,11,3,57
10,4,3,1,11,2,38
10,4,9,1,11,4,76
10,4,12,1,11,2,38
10,4,49,1,11,2,38
10,4,26,2,11,1,19
10,9,94,1,22,3,57
10,9,52,1,22,1,19
10,9,19,2,22,1,19
10,9,45,1,22,1,19
10,9,44,2,22,3,57
10,9,69,1,22,3,57
10,9,31,2,22,1,19
10,9,62,1,22,2,38
10,9,61,1,22,1,19
10,9,25,1,22,3,57
10,9,24,1,22,3,57
10,9,23,1,22,4,76
10,9,15,1,22,1,19
10,9,14,1,22,1,19
10,9,39,1,22,3,57
10,9,7,2,22,3,57
10,9,2,2,22,3,57
10,9,1,2,22,6,114
10,9,29,1,22,5,95
10,9,11,1,22,1,19
10,9,8,1,22,3,57
10,4,45,2,1,2,38
10,4,76,1,1,3,57
10,4,41,2,1,2,38
10,4,72,1,1,3,57
10,4,101,1,1,5,95
10,4,97,1,1,1,19
10,4,109,1,1,12,228
10,4,77,2,1,3,57
10,4,107,1,1,14,266
10,4,74,2,1,3,57
10,4,117,1,1,2,38
10,4,84,2,1,3,57
10,4,114,1,1,1,19
10,4,113,1,1,1,19
10,4,112,1,1,5,95
10,4,111,1,1,6,114
10,4,126,1,1,2,38
10,4,93,2,1,1,19
10,4,132,1,1,6,114
10,4,128,1,1,10,190
10,4,11,1,1,5,95
10,8,116,2,22,3,57
10,8,115,2,22,7,133
10,4,15,1,1,1,19
10,4,30,1,1,3,57
10,4,24,1,1,3,57
10,4,23,1,1,3,57
10,4,36,1,1,1,19
10,8,128,2,22,6,114
10,8,123,1,22,5,95
10,4,41,1,1,1,19
10,4,40,1,1,1,19
10,4,52,1,1,1,19
10,8,112,1,22,6,114
10,4,47,1,1,3,57
10,4,58,1,1,1,19
10,4,57,1,1,2,38
10,4,70,1,1,1,19
10,4,66,1,1,2,38
10,4,65,1,1,1,19
10,5,107,2,1,7,133
10,5,105,2,1,6,114
10,5,77,1,1,1,19
10,5,73,1,1,3,57
10,5,70,1,1,4,76
10,5,99,1,1,2,38
10,5,67,2,1,3,57
10,5,107,1,1,5,95
10,5,105,1,1,1,19
10,5,104,1,1,11,209
10,5,72,2,1,1,19
10,5,103,1,1,5,95
10,5,71,2,1,3,57
10,5,112,1,1,7,133
10,5,111,1,1,1,19
10,5,110,1,1,5,95
10,5,124,1,1,6,114
10,5,118,1,1,6,114
10,5,102,2,1,2,38
10,5,131,1,1,8,152
10,5,126,1,1,5,95
10,5,15,1,1,3,57
10,5,14,1,1,2,38
10,5,27,1,1,3,57
10,5,25,1,1,5,95
10,5,45,1,1,2,38
10,5,12,2,1,3,57
10,5,10,2,1,2,38
10,5,9,2,1,2,38
10,5,8,2,1,2,38
10,5,20,2,1,2,38
10,5,51,1,1,3,57
10,5,60,1,1,3,57
10,5,69,1,1,1,19
10,5,34,2,1,1,19
10,5,4,1,1,1,19
10,5,2,1,1,1,19
10,5,1,1,1,3,57
10,6,107,2,1,6,114
10,6,105,2,1,7,133
10,6,104,2,1,7,133
10,6,102,2,1,4,76
10,6,125,2,1,4,76
10,6,131,2,1,2,38
10,6,73,1,1,3,57
10,6,72,1,1,3,57
10,6,40,2,1,1,19
10,6,84,1,1,3,57
10,6,83,1,1,2,38
10,6,81,1,1,1,19
10,6,80,1,1,1,19
10,6,78,1,1,2,38
10,6,88,1,1,3,57
10,6,100,1,1,12,228
10,6,99,1,1,3,57
10,6,65,2,1,2,38
10,6,62,2,1,3,57
10,6,77,2,1,1,19
10,6,108,1,1,1,19
10,6,106,1,1,11,209
10,6,105,1,1,4,76
10,6,104,1,1,2,38
10,6,103,1,1,6,114
10,6,115,1,1,6,114
10,6,113,1,1,1,19
10,6,112,1,1,5,95
10,6,80,2,1,4,76
10,6,110,1,1,6,114
10,6,124,1,1,11,209
10,6,123,1,1,2,38
10,6,121,1,1,7,133
10,6,120,1,1,2,38
10,6,119,1,1,3,57
10,6,118,1,1,5,95
10,6,129,1,1,8,152
10,6,128,1,1,2,38
10,6,127,1,1,2,38
10,6,125,1,1,2,38
10,6,11,1,1,2,38
10,6,10,1,1,3,57
10,6,6,1,1,2,38
10,6,18,1,1,2,38
10,6,17,1,1,5,95
10,6,14,1,1,1,19
10,6,24,1,1,1,19
10,6,21,1,1,2,38
10,6,30,1,1,2,38
10,6,44,1,1,2,38
10,6,12,2,1,1,19
10,6,43,1,1,1,19
10,6,42,1,1,3,57
10,6,39,1,1,3,57
10,6,37,1,1,1,19
10,6,18,2,1,5,95
10,6,46,1,1,4,76
10,6,59,1,1,2,38
10,6,58,1,1,2,38
10,6,64,1,1,2,38
10,6,62,1,1,3,57
10,6,4,1,1,3,57
10,6,2,1,1,4,76
10,7,37,2,1,2,38
10,7,82,1,1,1,19
10,7,47,2,1,3,57
10,7,101,1,1,2,38
10,7,69,2,1,5,95
10,7,79,2,1,3,57
10,7,108,1,1,7,133
10,7,123,1,1,1,19
10,7,99,2,1,4,76
10,7,130,1,1,2,38
10,7,126,1,1,7,133
10,7,125,1,1,6,114
10,7,124,1,1,10,190
10,7,9,1,1,3,57
10,7,6,1,1,3,57
10,7,28,1,1,3,57
10,7,37,1,1,3,57
10,7,51,1,1,1,19
10,7,46,1,1,1,19
10,7,28,2,1,2,38
10,7,55,1,1,3,57
10,7,23,2,1,3,57
10,7,60,1,1,2,38
10,7,3,1,1,2,38
10,8,1,1,1,1,19
10,8,104,2,1,2,38
10,8,37,2,1,1,19
10,8,68,1,1,3,57
10,8,81,1,1,4,76
10,8,48,2,1,2,38
10,8,89,1,1,2,38
10,8,72,2,1,2,38
10,8,102,1,1,12,228
10,8,112,1,1,5,95
10,8,109,1,1,7,133
10,8,116,1,1,7,133
10,8,123,1,1,2,38
10,8,20,1,1,1,19
10,8,45,1,1,4,76
10,8,55,1,1,3,57
10,8,52,1,1,3,57
10,9,8,1,1,2,38
10,9,7,1,1,1,19
10,9,6,1,1,3,57
10,9,15,1,1,1,19
10,9,12,1,1,3,57
10,9,11,1,1,2,38
10,9,27,1,1,4,76
10,9,9,2,1,3,57
10,9,40,1,1,3,57
10,9,7,2,1,2,38
10,9,12,2,1,3,57
10,9,11,2,1,1,19
10,9,52,1,1,1,19
10,9,59,1,1,4,76
10,9,1,1,1,1,19
10,9,106,2,1,6,114
10,9,103,2,1,4,76
10,9,131,1,1,7,133
10,9,99,2,1,3,57
10,9,130,1,1,2,38
10,9,124,2,1,1,19
10,9,71,1,1,1,19
10,9,38,2,1,2,38
10,9,67,1,1,2,38
10,9,74,1,1,2,38
10,9,90,1,1,3,57
10,9,104,1,1,7,133
10,9,103,1,1,5,95
10,9,70,2,1,5,95
10,9,101,1,1,8,152
10,9,100,1,1,1,19
10,9,81,2,1,4,76
10,9,112,1,1,1,19
10,9,111,1,1,5,95
10,9,108,1,1,6,114
10,9,106,1,1,12,228
10,9,117,1,1,4,76
10,9,114,1,1,8,152
10,9,129,1,1,3,57
10,9,124,1,1,7,133
10,1,30,1,26,1,19
10,1,29,1,26,1,19
10,1,26,1,26,2,38
10,1,36,1,26,2,38
10,1,4,1,26,3,57
10,1,3,1,26,5,95
10,1,13,1,26,3,57
10,1,9,1,26,3,57
10,1,84,1,26,1,19
10,1,77,2,26,1,19
10,1,53,1,26,6,114
10,1,52,1,26,1,19
10,1,62,1,26,3,57
10,1,65,1,26,2,38
10,1,80,1,26,3,57
10,1,78,1,26,3,57
10,1,77,1,26,4,76
10,1,76,1,26,2,38
10,1,74,1,26,2,38
10,1,73,1,26,5,95
10,1,83,2,26,2,38
10,2,23,1,26,1,19
10,2,29,1,26,3,57
10,2,27,1,26,1,19
10,2,6,1,26,1,19
10,2,12,1,26,2,38
10,2,78,2,26,2,38
10,2,52,1,26,3,57
10,2,48,1,26,2,38
10,2,61,1,26,1,19
10,2,75,1,26,3,57
11,8,112,1,8,6,90
11,8,109,1,8,4,60
11,8,85,2,8,2,30
11,8,126,2,8,3,45
11,9,10,1,8,1,15
11,9,70,1,8,3,45
11,9,71,1,8,1,15
11,9,43,2,8,3,45
11,9,74,1,8,5,75
11,9,41,2,8,1,15
11,9,66,1,8,3,45
11,9,65,1,8,2,30
11,9,46,2,8,3,45
11,9,49,2,8,1,15
11,9,81,1,8,2,30
11,9,6,2,8,1,15
11,9,37,1,8,3,45
11,9,33,1,8,1,15
11,9,26,2,8,1,15
11,9,132,1,8,6,90
11,9,126,1,8,8,120
11,9,127,1,8,3,45
11,9,124,1,8,8,120
11,9,125,1,8,2,30
11,9,130,1,8,11,165
11,9,129,1,8,7,105
11,9,106,1,8,5,75
11,9,105,1,8,4,60
11,9,63,2,8,1,15
11,9,99,1,8,6,90
11,9,119,1,8,5,75
11,9,117,1,8,1,15
11,9,123,1,8,6,90
11,9,120,1,8,6,90
11,9,108,1,8,3,45
11,9,109,1,8,8,120
11,9,112,1,8,7,105
11,9,127,2,8,10,150
11,1,83,1,33,3,45
11,1,57,2,33,2,30
11,1,77,1,33,1,15
11,1,75,1,33,3,45
11,1,51,2,33,2,30
11,1,68,2,33,3,45
11,1,93,1,33,2,30
11,1,63,2,33,4,60
11,1,67,2,33,2,30
11,1,115,1,33,5,75
11,1,121,1,33,6,90
11,1,122,1,33,3,45
11,1,119,1,33,2,30
11,1,120,1,33,2,30
11,1,109,1,33,5,75
11,1,107,1,33,3,45
11,1,114,1,33,6,90
11,1,112,1,33,1,15
11,1,103,2,33,7,105
11,1,132,1,33,11,165
11,1,125,1,33,15,225
11,1,126,1,33,5,75
11,1,124,1,33,16,240
11,1,129,1,33,8,120
11,1,96,2,33,2,30
11,1,127,1,33,1,15
11,1,128,1,33,7,105
11,1,121,2,33,3,45
11,1,110,2,33,4,60
11,1,115,2,33,6,90
11,1,127,2,33,3,45
11,1,124,2,33,5,75
11,1,125,2,33,5,75
11,1,129,2,33,5,75
11,1,39,1,33,1,15
11,1,53,1,33,3,45
11,1,44,1,33,3,45
11,1,47,1,33,2,30
11,1,67,1,33,3,45
11,3,40,1,33,4,60
11,3,51,1,33,3,45
11,3,52,1,33,1,15
11,3,54,1,33,2,30
11,3,43,1,33,2,30
11,3,45,1,33,3,45
11,3,66,1,33,1,15
11,3,71,1,33,2,30
11,3,69,1,33,2,30
11,3,57,1,33,1,15
11,3,58,1,33,1,15
11,3,63,1,33,1,15
11,2,39,1,33,2,30
11,2,53,1,33,1,15
11,2,51,2,33,3,45
11,2,76,1,33,2,30
11,2,101,1,33,1,15
11,2,59,2,33,3,45
11,2,97,1,33,3,45
11,2,106,1,33,7,105
11,2,113,1,33,4,60
11,2,131,1,33,3,45
11,2,125,1,33,2,30
11,2,123,1,33,7,105
11,2,128,1,33,6,90
11,2,96,2,33,3,45
11,4,39,1,33,4,60
11,4,42,1,33,3,45
11,4,60,1,33,9,135
11,4,84,1,33,2,30
11,4,85,1,33,1,15
11,4,75,1,33,3,45
11,4,68,2,33,2,30
11,4,101,1,33,3,45
11,4,57,2,33,2,30
11,4,89,1,33,2,30
11,4,85,2,33,4,60
11,4,117,1,33,6,90
11,4,106,1,33,7,105
11,4,104,1,33,9,135
11,4,111,1,33,6,90
11,4,128,1,33,12,180
11,4,129,1,33,8,120
11,4,103,2,33,5,75
11,4,122,1,33,3,45
11,4,121,1,33,10,150
11,3,52,2,33,4,60
11,3,83,1,33,3,45
11,3,82,1,33,5,75
11,3,57,2,33,2,30
11,3,85,1,33,2,30
11,3,75,1,33,1,15
11,3,76,1,33,2,30
11,3,74,1,33,6,90
11,3,100,1,33,3,45
11,3,66,2,33,5,75
11,3,97,1,33,2,30
11,3,103,1,33,9,135
11,3,71,2,33,3,45
11,3,60,2,33,1,15
11,3,91,1,33,4,60
11,3,58,2,33,7,105
11,3,89,1,33,5,75
11,3,59,2,33,1,15
11,3,96,1,33,1,15
11,3,115,1,33,9,135
11,3,116,1,33,3,45
11,3,114,1,33,11,165
11,3,119,1,33,11,165
11,3,120,1,33,7,105
11,3,117,1,33,10,150
11,3,118,1,33,10,150
11,3,107,1,33,5,75
11,3,105,1,33,6,90
11,3,106,1,33,5,75
11,3,111,1,33,2,30
11,3,109,1,33,27,405
11,3,110,1,33,6,90
11,3,100,2,33,1,15
11,3,129,1,33,7,105
11,3,130,1,33,22,330
11,3,123,1,33,6,90
11,3,124,1,33,18,270
11,3,90,2,33,1,15
11,3,122,1,33,12,180
11,3,127,1,33,12,180
11,3,128,1,33,27,405
11,3,125,1,33,8,120
11,3,126,1,33,5,75
11,3,114,2,33,14,210
11,3,120,2,33,1,15
11,3,121,2,33,7,105
11,3,118,2,33,4,60
11,3,112,2,33,7,105
11,3,113,2,33,2,30
11,3,110,2,33,3,45
11,3,131,2,33,1,15
11,3,124,2,33,3,45
11,3,125,2,33,17,255
11,3,129,2,33,11,165
11,3,126,2,33,16,240
11,3,127,2,33,5,75
11,5,81,1,33,1,15
11,5,51,2,33,2,30
11,5,52,2,33,1,15
11,5,77,1,33,2,30
11,5,100,1,33,5,75
11,5,57,2,33,3,45
11,5,93,1,33,2,30
11,5,94,1,33,1,15
11,5,61,2,33,2,30
11,5,113,1,33,3,45
11,5,117,1,33,4,60
11,5,118,1,33,4,60
11,5,106,1,33,1,15
11,5,103,1,33,6,90
11,5,104,1,33,4,60
11,5,109,1,33,2,30
11,5,110,1,33,2,30
11,5,108,1,33,7,105
11,5,129,1,33,17,255
11,5,130,1,33,11,165
11,5,127,1,33,13,195
11,5,128,1,33,4,60
11,5,132,1,33,2,30
11,5,121,1,33,6,90
11,5,125,1,33,4,60
11,5,126,1,33,4,60
11,5,123,1,33,2,30
11,5,124,1,33,3,45
11,5,128,2,33,13,195
11,5,123,2,33,15,225
11,5,125,2,33,3,45
11,5,50,1,33,1,15
11,5,48,1,33,2,30
11,5,69,1,33,4,60
11,5,57,1,33,3,45
11,4,115,2,33,1,15
11,4,116,2,33,7,105
11,4,119,2,33,11,165
11,4,120,2,33,8,120
11,4,118,2,33,3,45
11,4,111,2,33,1,15
11,4,131,2,33,3,45
11,4,123,2,33,6,90
11,4,121,2,33,6,90
11,6,117,2,33,7,105
11,6,118,2,33,3,45
11,6,107,2,33,11,165
11,6,127,2,33,1,15
11,6,121,2,33,7,105
11,6,126,2,33,5,75
11,6,123,2,33,5,75
11,6,124,2,33,9,135
11,1,66,1,12,1,15
11,1,67,1,12,2,30
11,1,69,1,12,3,45
11,1,41,2,12,3,45
11,1,77,1,12,3,45
11,1,82,1,12,3,45
11,1,50,2,12,2,30
11,1,81,1,12,2,30
11,1,84,1,12,3,45
11,1,60,2,12,3,45
11,1,57,2,12,2,30
11,1,58,2,12,2,30
11,1,89,1,12,2,30
11,1,95,1,12,2,30
11,1,93,1,12,4,60
11,1,34,1,12,1,15
11,6,46,1,33,1,15
11,1,33,1,12,3,45
11,1,39,1,12,6,90
11,6,50,1,33,2,30
11,1,40,1,12,6,90
11,6,39,1,33,5,75
11,6,44,1,33,3,45
11,1,47,1,12,2,30
11,6,45,1,33,2,30
11,1,44,1,12,2,30
11,6,43,1,33,2,30
11,1,48,1,12,5,75
11,1,23,2,12,1,15
11,1,54,1,12,2,30
11,6,69,1,33,2,30
11,1,62,1,12,1,15
11,6,58,1,33,3,45
11,1,61,1,12,1,15
11,6,49,2,33,2,30
11,6,80,1,33,3,45
11,6,79,1,33,1,15
11,1,6,1,12,3,45
11,6,54,2,33,2,30
11,1,5,1,12,3,45
10,3,112,2,4,6,114
10,3,115,2,4,7,133
10,3,87,2,4,4,76
10,3,118,1,4,20,380
10,3,117,1,4,12,228
10,3,89,2,4,7,133
10,3,120,1,4,13,247
10,3,91,2,4,3,57
10,3,93,2,4,4,76
10,3,92,2,4,1,19
10,3,123,1,4,17,323
10,3,95,2,4,6,114
10,3,94,2,4,1,19
10,3,125,1,4,9,171
10,3,127,1,4,5,95
10,3,129,1,4,1,19
10,3,101,1,4,22,418
10,3,104,1,4,25,475
10,3,103,1,4,13,247
10,3,106,1,4,5,95
10,3,105,1,4,6,114
10,3,108,1,4,8,152
10,3,76,2,4,1,19
10,3,110,1,4,7,133
10,3,111,1,4,5,95
10,3,113,1,4,12,228
10,3,85,2,4,3,57
10,3,116,1,4,5,95
10,3,115,1,4,13,247
10,3,86,1,4,3,57
10,3,87,1,4,2,38
10,3,89,1,4,1,19
10,3,61,2,4,3,57
10,3,92,1,4,1,19
10,3,91,1,4,6,114
10,3,93,1,4,1,19
10,3,40,2,4,3,57
10,3,76,1,4,3,57
10,3,75,1,4,2,38
10,3,77,1,4,3,57
10,3,53,2,4,1,19
10,3,52,2,4,2,38
10,4,116,1,4,13,247
10,4,119,1,4,17,323
10,4,120,1,4,3,57
10,4,122,1,4,5,95
10,4,94,2,4,1,19
10,4,125,1,4,2,38
10,4,127,1,4,5,95
10,4,128,1,4,1,19
10,4,103,1,4,5,95
10,4,102,1,4,3,57
10,4,105,1,4,4,76
10,4,107,1,4,1,19
10,4,108,1,4,3,57
10,4,110,1,4,2,38
10,4,84,2,4,3,57
10,4,86,1,4,3,57
10,4,58,2,4,1,19
10,4,88,1,4,1,19
10,4,90,1,4,1,19
10,4,98,1,4,1,19
10,4,73,1,4,6,114
10,4,77,1,4,1,19
10,4,53,1,4,1,19
10,4,26,2,4,3,57
10,4,57,1,4,3,57
10,4,37,1,4,1,19
10,4,43,1,4,2,38
10,4,21,1,4,4,76
10,4,25,1,4,2,38
10,4,29,1,4,3,57
10,4,33,1,4,6,114
10,4,32,1,4,3,57
10,4,9,1,4,3,57
10,4,13,1,4,3,57
10,4,12,1,4,2,38
10,4,1,1,4,2,38
10,9,67,1,25,1,19
10,9,68,1,25,1,19
10,9,70,1,25,3,57
10,9,59,1,25,2,38
10,9,64,1,25,5,95
10,9,20,2,25,2,38
10,9,22,2,25,2,38
10,9,53,1,25,3,57
10,9,24,2,25,3,57
10,9,55,1,25,1,19
10,9,23,2,25,2,38
10,9,26,2,25,3,57
10,9,14,2,25,3,57
10,9,13,2,25,2,38
10,9,46,1,25,3,57
10,9,99,1,25,2,38
10,9,91,1,25,1,19
10,9,92,1,25,3,57
10,9,63,2,25,3,57
10,9,97,1,25,3,57
10,9,96,1,25,3,57
10,9,74,1,25,2,38
10,9,45,2,25,3,57
10,9,80,1,25,2,38
10,9,99,2,25,7,133
10,9,102,2,25,2,38
10,9,122,1,25,4,76
10,9,125,1,25,1,19
10,9,116,1,25,7,133
10,9,119,1,25,3,57
10,9,118,1,25,2,38
10,9,121,1,25,5,95
10,9,120,1,25,2,38
10,9,107,1,25,6,114
10,9,75,2,25,1,19
10,9,109,1,25,1,19
10,9,125,2,25,7,133
10,9,129,2,25,7,133
10,9,4,1,25,3,57
10,9,7,1,25,4,76
10,9,6,1,25,2,38
10,9,37,1,25,2,38
10,9,41,1,25,2,38
10,9,26,1,25,2,38
10,9,19,1,25,2,38
10,9,18,1,25,1,19
10,9,10,1,25,2,38
10,9,14,1,25,7,133
10,9,17,1,25,1,19
10,9,16,1,25,8,152
10,4,131,2,4,4,76
10,4,109,2,4,16,304
10,4,114,2,4,2,38
10,5,117,2,4,17,323
10,5,132,1,4,1,19
10,5,100,2,4,7,133
10,5,131,1,4,9,171
10,5,115,1,4,10,190
10,5,118,1,4,8,152
10,5,117,1,4,4,76
10,5,126,1,4,5,95
10,5,125,1,4,7,133
10,5,127,1,4,6,114
10,5,129,1,4,3,57
10,5,102,1,4,17,323
10,5,101,1,4,9,171
10,5,103,1,4,9,171
10,5,108,1,4,11,209
10,5,107,1,4,13,247
10,5,110,1,4,1,19
10,5,109,1,4,7,133
10,5,83,2,4,1,19
10,5,114,1,4,8,152
10,5,90,1,4,2,38
10,5,67,1,4,1,19
10,5,72,1,4,3,57
10,5,52,1,4,3,57
10,5,53,1,4,3,57
10,5,58,1,4,2,38
10,5,60,1,4,2,38
10,5,30,2,4,1,19
10,5,65,1,4,1,19
10,5,41,1,4,3,57
10,5,21,1,4,1,19
10,5,26,1,4,3,57
10,5,4,1,4,2,38
10,5,12,1,4,1,19
10,6,131,2,4,4,76
10,6,115,2,4,7,133
10,6,118,2,4,5,95
10,6,120,2,4,5,95
10,6,119,2,4,3,57
10,6,129,2,4,9,171
10,6,131,1,4,7,133
10,6,99,2,4,1,19
10,6,102,2,4,2,38
10,6,101,2,4,7,133
10,6,132,1,4,6,114
10,6,113,2,4,3,57
10,6,117,1,4,10,190
10,6,116,1,4,16,304
10,6,119,1,4,10,190
10,6,127,1,4,2,38
10,6,95,2,4,2,38
10,6,129,1,4,6,114
10,6,128,1,4,4,76
10,6,101,1,4,15,285
10,6,103,1,4,9,171
10,6,102,1,4,8,152
10,6,104,1,4,7,133
10,6,109,1,4,12,228
10,6,108,1,4,10,190
10,6,111,1,4,17,323
10,6,110,1,4,9,171
10,6,113,1,4,11,209
10,6,54,2,4,1,19
10,6,53,2,4,3,57
10,6,86,1,4,4,76
10,6,57,2,4,1,19
10,6,91,1,4,3,57
10,6,92,1,4,2,38
10,6,97,1,4,3,57
10,6,66,1,4,1,19
10,6,68,1,4,3,57
10,6,70,1,4,1,19
10,6,41,2,4,1,19
10,6,72,1,4,2,38
10,6,76,1,4,4,76
10,6,51,1,4,3,57
10,6,19,2,4,1,19
10,6,50,1,4,2,38
10,6,53,1,4,3,57
10,6,24,2,4,2,38
